graph_source,init_strategy,graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model
known,static_conjecture,barabasi_115,4.790060121948045,"[1.988379655732056, 2.455007563011347, 2.647150823700984, 1.698913040869717, 2.3864836591085146, 0.14682205971085732, 2.720097200183069, 0.9632047412414088, 2.8432999965587014, 0.21169004571624123]",1.988379655732056,0.14682205971085732,"[2.28139837 2.28139837 2.28139837 2.28139837 2.28139837 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.281398371365477,0.8620742360644783,5,6,5,1.4926323890686035,1,1211.0,0.0,0.0,115,barabasi
known,static_conjecture,watts_116,16.42963269081106,"[2.111375165368535, 1.2949294108905178, 0.49224249946614873, 1.8002371989099222, 1.9264961944876005, 1.5894456745923358, 2.5749826674693423, 1.1545309969479585, 1.610480507581761, 1.3452787763068055]",2.111375165368535,1.5894456745923358,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,19,19,4.891988515853882,1,893.0,0.0,0.0,116,watts
known,static_conjecture,gnm_117,80.43253313458958,"[2.7707124764858797, 2.7742858881800823, 2.8833863516924185, 2.44609416192475, 2.7985555370835176, 1.1175916559185914, 2.426198783049264, 1.8694477346977076, 1.4942874754505586, 0.7816367660049873]",2.7707124764858797,1.1175916559185914,"[2.72532149 2.72532149 2.72532149 2.72532149 2.72532149 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.7253214865509143,0.8620742360644783,5,19,167,23.060371160507202,1,689.0,0.0,0.0,117,gnm
known,static_conjecture,watts_118,25.647572753447854,"[2.9782414117991496, 2.7125345173122293, 1.6693773237820446, 1.565436334160344, 1.5649427560556621, 0.5097504532202772, 2.7045670684076173, 1.161939206856813, 2.3071163288306495, 0.4106967395564223]",2.9782414117991496,0.5097504532202772,"[1.72736198 1.72736198 1.72736198 1.72736198 1.72736198 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7273619833605531,0.8620742360644783,5,18,36,13.780274152755737,1,1518.0,0.0,0.0,118,watts
known,static_conjecture,watts_119,14.101565467379695,"[2.886482154823721, 2.630969998407452, 0.6517312401907325, 1.7117379763445018, 1.370662600392282, 2.2369502916932946, 1.835857016153193, 0.7614321614469618, 1.6651848579445445, 0.5968310682051674]",2.886482154823721,2.2369502916932946,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,17,17,5.893945932388306,1,1275.0,0.0,0.0,119,watts
known,static_conjecture,regular_120,18.153381999698663,"[2.9838642564923346, 2.0910121098735086, 1.5963381587268266, 2.134392213380141, 1.672294212864441, 0.5339336512231456, 2.919101270653621, 0.24226148088158328, 1.211885289954191, 0.648540825089237]",2.9838642564923346,0.5339336512231456,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,13,26,5.6267547607421875,1,1299.0,0.0,0.0,120,regular
known,static_conjecture,regular_121,13.619729655975691,"[1.3819740684649653, 1.7412487527990392, 2.4024819883145163, 2.5790014306588795, 3.061593505954302, 0.941575246508801, 3.050389513638535, 1.8076404538444004, 1.1731734345593763, 0.5503362283105552]",1.3819740684649653,0.941575246508801,"[2.09196429 2.09196429 2.09196429 2.09196429 2.09196429 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.091964285714286,0.8620742360644783,5,12,18,9.730558395385742,1,2058.0,0.0,0.0,121,regular
known,static_conjecture,gnm_122,25.45425569289652,"[2.9283877308905826, 1.9213247392980872, 1.637080352151358, 1.7053029830074165, 1.743932520533368, 1.6917064955628054, 3.1410689644324727, 2.778611018047984, 3.1370908655359155, 1.3481174488015333]",2.9283877308905826,1.6917064955628054,"[1.81448425 1.81448425 1.81448425 1.81448425 1.81448425 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8144842501103007,0.8620742360644783,5,15,38,8.009868383407593,1,898.0,0.0,0.0,122,gnm
known,static_conjecture,barabasi_123,6.993768994228901,"[2.3409712521183637, 2.35345146904024, 2.483501027909891, 2.311609996610711, 2.287086605212637, 0.9947991248168834, 1.5142237294461234, 1.0586197193388591, 1.0505276691807226, 0.8049375726158126]",2.3409712521183637,0.9947991248168834,"[2.22388366 2.22388366 2.22388366 2.22388366 2.22388366 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.2238836617306017,0.8620742360644783,5,8,7,4.452862977981567,1,1649.0,0.0,0.0,123,barabasi
known,static_conjecture,barabasi_124,6.108323582489675,"[2.755191315182181, 1.2854545149367933, 3.139050567848513, 2.9936563054460494, 2.7885431180795113, 1.896843981735414, 1.4712882265782623, 2.619053493469093, 2.1520787920050632, 1.2329258633288949]",2.755191315182181,1.896843981735414,"[2.20232017 2.20232017 2.20232017 2.20232017 2.20232017 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.202320171604711,0.8620742360644783,5,8,7,5.132716178894043,1,1297.0,0.0,0.0,124,barabasi
known,static_conjecture,barabasi_125,6.157052215720398,"[1.3652325608457803, 3.1308008241838836, 2.2182739025544818, 3.0052243804148233, 3.0789127474426525, 1.540809974757828, 1.73767708062477, 1.802273997521441, 1.9531575284391645, 0.5407688548604384]",1.3652325608457803,1.540809974757828,"[2.24017012 2.24017012 2.24017012 2.24017012 2.24017012 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.2401701165955554,0.8620742360644783,5,9,8,1.792038917541504,1,1312.0,0.0,0.0,125,barabasi
known,static_conjecture,barabasi_126,14.543704834804267,"[1.7405258679743212, 2.736871669435208, 1.6074279581038882, 2.564720818045732, 1.6017587937765903, 1.340948077071208, 2.2831786798536777, 1.1157407234945462, 2.554722439789974, 0.7137639887456]",1.7405258679743212,1.340948077071208,"[1.54148586 1.54148586 1.54148586 1.54148586 1.54148586 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5414858645627878,0.8620742360644783,5,13,22,7.928807258605957,1,1451.0,0.0,0.0,126,barabasi
known,static_conjecture,barabasi_127,9.719485372314432,"[2.099487174459057, 1.576297292814213, 1.5408622001220857, 2.2024051483217244, -0.0048989909927950135, 1.1585177788434904, 2.775469251335673, 0.7270415090824642, 2.021258666303689, 0.9488462461735806]",2.099487174459057,1.1585177788434904,"[1.56203704 1.56203704 1.56203704 1.56203704 1.56203704 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5620370370370371,0.8620742360644783,5,12,11,3.7761623859405518,1,1004.0,0.0,0.0,127,barabasi
known,static_conjecture,barabasi_128,6.905092477896982,"[2.7896813776253957, 2.1234949281374584, 2.5054179339002607, 2.5370078380301795, 1.6307360152294317, 0.3769729912935963, 3.140518627095556, 1.448327089127399, 1.4035223875998417, 0.20296676845198203]",2.7896813776253957,0.3769729912935963,"[2.24017012 2.24017012 2.24017012 2.24017012 2.24017012 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.2401701165955554,0.8620742360644783,5,9,8,3.0684926509857178,1,1060.0,0.0,0.0,128,barabasi
known,static_conjecture,watts_129,28.694671910600093,"[2.965837315710917, 2.824184619451715, 3.141380001847268, 1.2696687231931794, 2.3203922092110014, 2.1543436810290335, 2.4039614147603556, 2.532362582666401, 1.5631055218458294, 1.385276907120962]",2.965837315710917,2.1543436810290335,"[1.83625087 1.83625087 1.83625087 1.83625087 1.83625087 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.836250872249442,0.8620742360644783,5,20,40,18.40283703804016,1,1735.0,0.0,0.0,129,watts
known,static_conjecture,barabasi_130,8.299277307337206,"[2.919982488173202, 2.703212384243762, 2.637710731627429, 1.6850149918910424, 2.6984705936065376, 0.5395851910582872, 1.8393664548376583, 1.73742493444766, 1.4634543939708167, 1.4378822693050197]",2.919982488173202,0.5395851910582872,"[2.28139837 2.28139837 2.28139837 2.28139837 2.28139837 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.281398371365477,0.8620742360644783,5,10,9,4.8160412311553955,1,2103.0,0.0,0.0,130,barabasi
known,static_conjecture,regular_131,24.00081301359631,"[1.937205008156961, 2.5514540781700505, 2.776572315468917, 3.0396290050817463, 2.668188063432399, 0.09823394461242496, 2.6405765108026404, 1.3697543366892835, 1.347460500386654, 1.3781514245210273]",1.937205008156961,0.09823394461242496,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,20,30,11.066283702850342,1,1141.0,0.0,0.0,131,regular
known,static_conjecture,barabasi_132,5.337197789274796,"[2.6264483851654457, 2.4762108209548916, 1.971266622676493, 2.7190525344793195, 0.5664272864230436, 1.708390205574951, 3.1204648567859925, 1.6424480170007247, 1.0999061516942725, 1.3246421244678253]",2.6264483851654457,1.708390205574951,"[2.23017809 2.23017809 2.23017809 2.23017809 2.23017809 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.230178092584108,0.8620742360644783,5,7,6,3.265834331512451,1,2214.0,0.0,0.0,132,barabasi
known,static_conjecture,gnm_133,27.124812052913157,"[2.8930579433626686, 2.3149007048344554, 2.3773740304221462, 1.675268842963443, 2.7578448066556245, 1.2187968077794302, 3.141592653589793, 1.5577241416513443, 0.8448196701545483, 0.2141961535780466]",2.8930579433626686,1.2187968077794302,"[2.27586258 2.27586258 2.27586258 2.27586258 2.27586258 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.2758625752932753,0.8620742360644783,5,17,40,8.44292688369751,1,1042.0,0.0,0.0,133,gnm
known,static_conjecture,watts_134,22.485724519477635,"[2.9909727803471995, 2.8559648513323728, 1.7152245524073937, -0.0074161205097501804, 1.5002048255836153, 1.9941275346514034, 2.359594733688211, 0.6264457096472524, 2.506960354574039, 1.0576718877631817]",2.9909727803471995,1.9941275346514034,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,16,32,8.232286214828491,1,1047.0,0.0,0.0,134,watts
known,static_conjecture,watts_135,12.141172026327734,"[2.043999928676805, 1.6607469480562371, 1.5694884256510324, 3.141191801280551, 1.342448804731751, 1.110850302448068, 1.9324704986696277, 2.045215958558085, 1.584911906453812, 0.8077295193818452]",2.043999928676805,1.110850302448068,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,15,15,9.363974809646606,1,2158.0,0.0,0.0,135,watts
known,static_conjecture,watts_136,9.563737109533577,"[1.6555996544106035, 1.3907844549829242, 2.830274122615007, 2.7431991597080727, 1.5436827726898665, 0.8292276623466028, 2.0045695729650705, 1.8760212445003792, 1.7406634263842478, 1.5530631785974518]",1.6555996544106035,0.8292276623466028,"[1.76771255 1.76771255 1.76771255 1.76771255 1.76771255 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7677125506072873,0.8620742360644783,5,7,14,3.8167712688446045,1,1173.0,0.0,0.0,136,watts
known,static_conjecture,gnm_137,81.57212263136257,"[2.8674188446170406, 3.141518228274638, 2.617825758017773, 2.6102646006538084, 2.7845776158253157, 0.8503380726182623, 2.3490558165846815, 1.5698301221846136, 1.4946246438944788, 1.0412816031864183]",2.8674188446170406,0.8503380726182623,"[2.52721505 2.52721505 2.52721505 2.52721505 2.52721505 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.52721505042106,0.8620742360644783,5,20,155,34.96178364753723,1,867.0,0.0,0.0,137,gnm
known,static_conjecture,barabasi_138,17.18729535444815,"[2.9603162777907928, 2.8424261175575873, 1.88394267273507, 3.1396560405167424, 1.6857117035817433, 2.1359155554008824, 1.8146880111963277, 2.587854810562371, 0.5198016990101011, 1.39888544453061]",2.9603162777907928,2.1359155554008824,"[1.65510345 1.65510345 1.65510345 1.65510345 1.65510345 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.655103453483076,0.8620742360644783,5,14,24,8.092329740524292,1,1904.0,0.0,0.0,138,barabasi
known,static_conjecture,regular_139,24.344044280371847,"[2.7326389597656426, 1.8272298936372757, 2.8455524133933574, 3.048550502071019, 1.7412799557754466, 1.4320745146331322, 2.0422218303712123, 0.675601761606013, 1.8101002851678458, 0.9050251636843625]",2.7326389597656426,1.4320745146331322,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,17,34,9.710431098937988,1,1107.0,0.0,0.0,139,regular
known,static_conjecture,watts_140,12.621530155697087,"[1.4967428925277537, 2.9024381953674805, 1.6594772299973974, 2.794506181024733, 1.6801600271488142, 0.4193775570938963, 3.094588392975791, 2.0433039045381185, 1.8492061894696972, 0.06297360005423011]",1.4967428925277537,0.4193775570938963,"[1.63924033 1.63924033 1.63924033 1.63924033 1.63924033 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6392403283850654,0.8620742360644783,5,9,18,4.302021503448486,1,1130.0,0.0,0.0,140,watts
known,static_conjecture,gnm_141,18.29399023331655,"[1.326784060593899, 2.93167870552198, 1.8009136245592046, 2.9543795308288066, 1.5550404772652973, 0.8101761071505569, 3.1232825406653943, 1.128509595607279, 2.3737316591495574, 0.7948031179734963]",1.326784060593899,0.8101761071505569,"[1.60775254 1.60775254 1.60775254 1.60775254 1.60775254 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6077525417574436,0.8620742360644783,5,15,29,5.13184666633606,1,715.0,0.0,0.0,141,gnm
known,static_conjecture,gnm_142,28.673513265859,"[2.1026981351375245, 2.0511506792067022, 2.1768018996426424, 2.9353169610097183, 2.1596862448067693, 0.7397580137847608, 2.484100856347153, 2.2676610505243175, 2.263310225615132, 0.9106491885195006]",2.1026981351375245,0.7397580137847608,"[2.13617226 2.13617226 2.13617226 2.13617226 2.13617226 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.1361722599216915,0.8620742360644783,5,14,57,7.41044545173645,1,801.0,0.0,0.0,142,gnm
known,static_conjecture,watts_143,16.323483673213115,"[0.3671692282712129, 2.926889322195515, 1.368989861988429, 3.1404298605860155, 1.8706160089067412, 0.2199610140929396, 2.815986975287954, 0.8928693255437437, 2.344201927030034, 1.239452508975908]",0.3671692282712129,0.2199610140929396,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,12,24,10.069920063018799,1,1876.0,0.0,0.0,143,watts
known,static_conjecture,watts_144,13.893122663825546,"[1.248338202464708, 2.241224700524996, 0.628290657168256, 1.7827730462365807, 1.387200095084483, 0.34389953622818736, 3.034226604675042, 2.606745133168121, 1.9114585833464603, 1.9342277824835843]",1.248338202464708,0.34389953622818736,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,17,17,9.451094627380371,1,1867.0,0.0,0.0,144,watts
known,static_conjecture,regular_145,17.249652974161137,"[1.9375092065655317, 2.466490911237469, 2.2560690964943984, 2.5022485109843218, 2.5549192803806893, -0.4964844751699983, 2.7271027003706783, 2.1362266996033337, 1.6998316215678533, 1.015293535164691]",1.9375092065655317,-0.4964844751699983,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,19,19,5.902415037155151,1,1226.0,0.0,0.0,145,regular
known,static_conjecture,watts_146,5.600559553677186,"[1.186737758878462, 1.7661961749395811, 2.1968317700778277, 1.662396690905328, 1.6579333567712835, 1.2479224044950412, 0.826066532494806, 1.3870734316930917, 1.2390944900692078, 0.6004548993278358]",1.186737758878462,1.2479224044950412,"[1.48238815 1.48238815 1.48238815 1.48238815 1.48238815 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.482388147566719,0.8620742360644783,5,7,7,0.061007022857666016,1,1503.0,0.0,0.0,146,watts
known,static_conjecture,regular_147,17.690933554461825,"[2.965757745644754, 1.775736443527606, 1.8439006320805653, 2.18125388930948, 1.69699251982486, 0.8346169627280687, 2.9260803750195086, 1.6522045889573056, 1.2118135712099884, 0.6980905301820108]",2.965757745644754,0.8346169627280687,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,12,24,7.020232200622559,1,1372.0,0.0,0.0,147,regular
known,static_conjecture,watts_148,13.766828530230363,"[2.745071123307666, 0.8167603954534051, 2.5552508252940695, 2.6518754121049732, 0.26416801362897724, 1.079137015241503, 3.141590763759594, 1.0904219952289085, 1.9568244992639279, 1.2494574929747366]",2.745071123307666,1.079137015241503,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,16,16,8.869671106338501,1,2018.0,0.0,0.0,148,watts
known,static_conjecture,watts_149,13.909501438069967,"[2.8536446827865016, 1.2667377692953448, 3.1412103569015204, 1.3168019249903518, 1.8322932242407615, 0.5267217840079959, 2.997870862278906, 1.8825921407936803, 1.851537955774793, 1.4318759784962718]",2.8536446827865016,0.5267217840079959,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,17,17,9.277778625488281,1,1910.0,0.0,0.0,149,watts
known,static_conjecture,barabasi_150,8.026277064088587,"[2.369751571873522, 2.471030162231632, 1.7538557459216215, 2.128537624763612, 1.5353302241142759, 1.635416956312287, 2.9018649081571315, 2.9297431815648025, 1.824837911006071, 1.2672672402158662]",2.369751571873522,1.635416956312287,"[2.21419442 2.21419442 2.21419442 2.21419442 2.21419442 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.2141944239970557,0.8620742360644783,5,10,9,2.8083627223968506,1,1035.0,0.0,0.0,150,barabasi
known,static_conjecture,barabasi_151,17.02294753045243,"[2.9784712493685905, 2.762593747131535, 1.6501709376892055, 1.7981218054532593, 1.5594229813529021, 0.45988448113381886, 2.6338601609993, 0.805659441192268, 2.398880081441451, 0.7590149416945177]",2.9784712493685905,0.45988448113381886,"[1.65263918 1.65263918 1.65263918 1.65263918 1.65263918 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6526391831944616,0.8620742360644783,5,14,24,4.146674871444702,1,1097.0,0.0,0.0,151,barabasi
known,static_conjecture,watts_152,5.791707436608704,"[1.818894311251352, 2.2444537357133107, 1.5901212504557858, 1.8393829292679378, 1.7201542912688566, -0.9066802874825493, 2.69997463668782, 1.0689671865217762, 1.9006798035449148, 0.6806255722175035]",1.818894311251352,-0.9066802874825493,"[1.48238815 1.48238815 1.48238815 1.48238815 1.48238815 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.482388147566719,0.8620742360644783,5,7,7,3.8412396907806396,1,989.0,0.0,0.0,152,watts
known,static_conjecture,gnm_153,22.710346193444902,"[2.5833758058856757, 1.9889808180883857, 1.45315383157318, 1.6654128706211884, 2.0052634430036176, 1.553528827022014, 2.543189732009074, 0.2065882353467142, 1.9502924762558607, 1.3531269109188102]",2.5833758058856757,1.553528827022014,"[1.987145   1.987145   1.987145   1.987145   1.987145   0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.9871449960654872,0.8620742360644783,5,13,36,7.626094818115234,1,858.0,0.0,0.0,153,gnm
known,static_conjecture,gnm_154,74.05242247829516,"[3.0386776503710746, 3.036996908348558, 2.5805848027979845, 2.241044847674871, 2.47350242812036, 0.8205172785195025, 2.7377180525743032, 0.766074297875089, 1.5768437655295433, 0.7322625604296801]",3.0386776503710746,0.8205172785195025,"[2.45572921 2.45572921 2.45572921 2.45572921 2.45572921 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.455729211131368,0.8620742360644783,5,20,141,29.440781116485596,1,806.0,0.0,0.0,154,gnm
known,static_conjecture,barabasi_155,16.344402957557495,"[2.547658037265719, 1.3782422032786412, 2.0826047618347343, 2.291114443255392, 1.6725018300627066, 1.716539184482359, 1.4020523476129876, 0.21490680186124683, 0.13698587279483443, -0.16207157496698926]",2.547658037265719,1.716539184482359,"[1.92454545 1.92454545 1.92454545 1.92454545 1.92454545 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.9245454545454543,0.8620742360644783,5,20,19,8.235278129577637,1,1381.0,0.0,0.0,155,barabasi
known,static_conjecture,regular_156,21.701707518765623,"[1.7672820553743191, 2.1149797249760964, 2.997250624747401, 2.1531820922526244, 3.0865838684084115, 2.197589840041535, 1.9075947288238995, 0.772513167157104, 1.0505047580424103, 0.7330973084851553]",1.7672820553743191,2.197589840041535,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,18,27,7.885550498962402,1,1484.0,0.0,0.0,156,regular
known,static_conjecture,barabasi_157,5.476392439062693,"[2.8445865514165787, 2.333998570090474, 1.563592092587649, 1.4994756989672307, 2.1338381363733228, 0.2760082965889316, 3.1382113525793587, 2.887696294601106, 1.6717909203655181, 1.370780449482151]",2.8445865514165787,0.2760082965889316,"[2.17599942 2.17599942 2.17599942 2.17599942 2.17599942 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.1759994235088223,0.8620742360644783,5,7,6,3.0643253326416016,1,2003.0,0.0,0.0,157,barabasi
known,static_conjecture,watts_158,7.835511627665255,"[1.7109267702581323, 2.7415214881828027, 1.7035059481746004, 1.858307115421339, 1.7571556863158582, 1.2416611482961906, 1.868161083548526, 1.1588306243919613, 2.5334002225138255, 1.2313264646793205]",1.7109267702581323,1.2416611482961906,"[1.63924033 1.63924033 1.63924033 1.63924033 1.63924033 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6392403283850654,0.8620742360644783,5,6,12,4.04602575302124,1,1308.0,0.0,0.0,158,watts
known,static_conjecture,regular_159,18.853667315781905,"[1.2396748374451214, 2.271381095324362, 3.0229821262289063, 2.26693411978749, 3.135804088672918, 1.4758868235652893, 2.1570032174547658, 0.5903583391400631, 0.5988057176185052, 1.1908980709942556]",1.2396748374451214,1.4758868235652893,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,16,24,8.890288591384888,1,1445.0,0.0,0.0,159,regular
known,static_conjecture,barabasi_160,26.181540085031816,"[2.9782847990081125, 2.796673938670123, 1.648321386847385, 1.7067078846512258, 1.5660822937106722, 0.4717340069422499, 2.6501397187009736, 2.3954694208914007, 2.3880115792023036, 0.7395205038957051]",2.9782847990081125,0.4717340069422499,"[1.69445437 1.69445437 1.69445437 1.69445437 1.69445437 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6944543650793653,0.8620742360644783,5,20,36,9.691361904144287,1,853.0,0.0,0.0,160,barabasi
known,static_conjecture,barabasi_161,4.7965827540771215,"[2.803926648437539, 2.8245081182526053, 2.788964481310704, 2.3584610275982705, 2.340816501601159, 0.6823975782008576, 3.1358547704333852, 2.17381417405823, 2.0741561059461784, 1.8372298867463974]",2.803926648437539,0.6823975782008576,"[2.28139837 2.28139837 2.28139837 2.28139837 2.28139837 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.281398371365477,0.8620742360644783,5,6,5,1.318469524383545,1,1196.0,0.0,0.0,161,barabasi
known,static_conjecture,watts_162,25.728237242774366,"[2.9365551195735025, 1.7721917674865133, 1.771233945413469, 1.4611250781595735, 2.0610189057058914, -0.0384146266164218, 2.3045150118877182, 2.6937927927311676, 3.141450585844896, 1.3305102437994685]",2.9365551195735025,-0.0384146266164218,"[1.78522594 1.78522594 1.78522594 1.78522594 1.78522594 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7852259415015195,0.8620742360644783,5,19,38,5.815117597579956,1,909.0,0.0,0.0,162,watts
known,static_conjecture,gnm_163,88.16734116854506,"[2.361831926941663, 2.540370517521074, 2.426649713042123, 2.877380098268648, 2.465853345384747, 0.7851846340539043, 3.140388026921422, 3.137090595796951, 2.3565948896300775, 1.259845674971643]",2.361831926941663,0.7851846340539043,"[2.59882144 2.59882144 2.59882144 2.59882144 2.59882144 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.598821435080544,0.8620742360644783,5,20,169,40.363689661026,1,918.0,0.0,0.0,163,gnm
known,static_conjecture,regular_164,14.977670463935423,"[1.7388403384070146, 1.8643647894642954, 2.053923951807037, 1.4571841762066837, 1.5267871997453475, 1.0220658535058555, 1.1075313920090732, 0.2497573957101, 0.6087010232834285, 0.41639631720818765]",1.7388403384070146,1.0220658535058555,"[1.         1.         1.         1.         1.         0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.0,0.8620742360644783,5,10,20,4.902883768081665,1,1267.0,0.0,0.0,164,regular
known,static_conjecture,watts_165,9.874185899119766,"[2.26877263273376, 1.9758459733006744, 2.147868595143998, 2.141073576022049, 0.4460130042175361, 1.4914005227554767, 2.5384819237775296, 0.9194025907818619, 1.9311831506758983, 1.8172801089389834]",2.26877263273376,1.4914005227554767,"[1.76771255 1.76771255 1.76771255 1.76771255 1.76771255 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7677125506072873,0.8620742360644783,5,7,14,6.3704071044921875,1,2120.0,0.0,0.0,165,watts
known,static_conjecture,gnm_166,5.397015289054252,"[1.8442585286612552, 1.9608371421565671, 2.904292317752479, 1.4024624383131528, 2.2844693987032763, 0.9663486579048248, 3.1154063231129165, 2.7871760684054996, 2.742014439198466, 1.39738618466177]",1.8442585286612552,0.9663486579048248,"[1.85651061 1.85651061 1.85651061 1.85651061 1.85651061 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8565106125091821,0.8620742360644783,5,6,7,0.914027214050293,1,636.0,0.0,0.0,166,gnm
known,static_conjecture,regular_167,11.567061821459447,"[1.4129318543672456, 1.1798576613207779, 0.5278079603799928, 1.9358909577780694, 1.515587044594625, 2.157992351390906, 1.7015552386653339, 1.2639108347252974, 0.9627988056561019, 0.41460622169830885]",1.4129318543672456,2.157992351390906,"[1.33696172 1.33696172 1.33696172 1.33696172 1.33696172 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.3369617224880386,0.8620742360644783,5,8,16,5.507720947265625,1,2275.0,0.0,0.0,167,regular
