graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,n,m,deg_mean,deg_std,clust_mean,assortativity,mis,exact_maxcut,approx_ratio
gnm_272,8.143201706693162,"[1.8594429407484943, 2.742211606526426]",1.8594429407484945,2.742211606526426,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,14,0.128650426864624,1,52.0,0.0,0.0,272,gnm,8,14,3.5,1.0,0.5917,-0.3208,0.375,11,0.7402910642448329
barabasi_273,4.4631279083987465,"[0.42274214377390923, 2.7490476091705185]",0.4227421437739092,2.7490476091705185,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,6,0.0978834629058837,1,61.0,0.0,0.0,273,barabasi,7,6,1.7143,1.0302,0.0,-0.7143,0.5714,6,0.7438546513997911
gnm_274,21.614465820497006,"[0.21048863223965864, 2.823808722376288]",0.2104886322396586,2.823808722376288,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,36,0.1275298595428466,1,57.0,0.0,0.0,274,gnm,14,36,5.1429,1.4569,0.4741,-0.0439,0.2857,27,0.8005357711295188
watts_275,21.263222357063707,"[1.829691406754314, 2.7545991905190226]",1.829691406754314,2.7545991905190226,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,40,0.2616281509399414,1,53.0,0.0,0.0,275,watts,20,40,4.0,0.8944,0.1683,-0.1513,0.4,34,0.6253888928548149
regular_276,24.572090228591037,"[1.824620818737202, 2.7741272395189154]",1.824620818737202,2.774127239518916,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,38,0.2543306350708008,1,59.0,0.0,0.0,276,regular,19,38,4.0,0.0,0.1579,0.0,0.3684,32,0.7678778196434699
watts_277,16.40534203427587,"[0.24477372489877042, 2.791165112590733]",0.2447737248987704,2.791165112590733,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,26,0.1464862823486328,1,57.0,0.0,0.0,277,watts,13,26,4.0,1.3009,0.2744,-0.0674,0.3846,21,0.7812067635369461
gnm_278,18.59686904340856,"[1.3206438155861524, 2.479189638777152]",1.3206438155861524,2.479189638777152,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,35,0.1238512992858886,1,55.0,0.0,0.0,278,gnm,11,35,6.3636,1.7201,0.668,-0.2862,0.2727,24,0.7748695434753566
watts_279,14.526945022782668,"[0.37711110369766354, 2.748793543652823]",0.3771111036976635,2.748793543652823,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,20,0.1829791069030761,1,56.0,0.0,0.0,279,watts,20,20,2.0,1.0,0.0,-0.2963,0.6,20,0.7263472511391333
barabasi_280,3.715685544768348,"[0.4361750962271948, 2.74996334537175]",0.4361750962271948,2.74996334537175,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,5,0.0406577587127685,1,48.0,0.0,0.0,280,barabasi,6,5,1.6667,1.1055,0.0,-0.7391,0.6667,5,0.7431371089536696
barabasi_281,5.93004745831081,"[0.4002423777808364, 2.7487902088696425]",0.4002423777808364,2.7487902088696425,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,8,0.0461242198944091,1,56.0,0.0,0.0,281,barabasi,9,8,1.7778,0.9162,0.0,-0.3846,0.5556,8,0.7412559322888512
gnm_282,8.796448769135168,"[0.2542992812862678, 2.809760321244386]",0.2542992812862678,2.809760321244386,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,14,0.0835747718811035,1,66.0,0.0,0.0,282,gnm,8,14,3.5,1.3229,0.3417,-0.2667,0.375,12,0.7330373974279306
barabasi_283,3.742259952239692,"[1.1500865139098657, 2.7486806973731306]",1.1500865139098655,2.7486806973731306,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,5,0.0460414886474609,1,56.0,0.0,0.0,283,barabasi,6,5,1.6667,0.9428,0.0,-0.6667,0.6667,5,0.7484519904479384
barabasi_284,14.772871472821368,"[1.917087878989534, 2.7438665881944844]",1.917087878989534,2.7438665881944844,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,24,0.1101963520050048,1,51.0,0.0,0.0,284,barabasi,14,24,3.4286,1.7202,0.2891,-0.3265,0.4286,19,0.7775195512011246
watts_285,12.521914905652928,"[0.38144293135947005, 2.748862841100123]",0.38144293135947,2.748862841100123,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,17,0.2699191570281982,1,136.0,0.0,0.0,285,watts,17,17,2.0,0.686,0.0,-0.275,0.5294,17,0.7365832297442898
watts_286,25.556475300681896,"[0.25047513800525445, 2.781668213482158]",0.2504751380052544,2.781668213482158,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,40,0.4178135395050049,1,69.0,0.0,0.0,286,watts,20,40,4.0,1.0,0.2067,-0.2267,0.35,32,0.7986398531463093
barabasi_287,29.087710448572885,"[0.21691413254687286, 2.803737129987913]",0.2169141325468728,2.803737129987913,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,48,0.3174476623535156,1,75.0,0.0,0.0,287,barabasi,19,48,5.0526,2.2821,0.4019,-0.3177,0.3684,36,0.8079919569048024
gnm_288,9.860678936451222,"[1.2977934550147454, 2.3956947451539783]",1.2977934550147454,2.3956947451539783,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,18,0.0682334899902343,1,45.0,0.0,0.0,288,gnm,8,18,4.5,1.3229,0.7667,-0.3171,0.25,12,0.8217232447042685
barabasi_289,4.491096407335135,"[0.4135008562769747, 2.749198763380942]",0.4135008562769747,2.749198763380942,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,6,0.0499732494354248,1,54.0,0.0,0.0,289,barabasi,7,6,1.7143,0.8806,0.0,-0.4483,0.5714,6,0.7485160678891892
regular_290,12.769148365169483,"[1.8205545602793805, 2.787871652296322]",1.8205545602793805,2.787871652296322,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,20,0.1205723285675048,1,48.0,0.0,0.0,290,regular,10,20,4.0,0.0,0.25,0.0,0.3,16,0.7980717728230927
barabasi_291,13.321059609996444,"[0.6117738499587173, 2.748773005431286]",0.6117738499587173,2.748773005431286,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,19,0.231783390045166,1,55.0,0.0,0.0,291,barabasi,20,19,1.9,1.9723,0.0,-0.6547,0.75,19,0.7011084005261287
regular_292,26.089250907245766,"[1.8277041824700295, 2.7646313216706]",1.8277041824700293,2.7646313216706,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,40,0.4298226833343506,1,85.0,0.0,0.0,292,regular,20,40,4.0,0.0,0.1,0.0,0.35,32,0.8152890908514302
gnm_293,46.98023437840595,"[1.4482469116668635, 2.82637910648243]",1.4482469116668637,2.82637910648243,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,89,-1.9860365390777588,1,87.0,0.0,0.0,293,gnm,14,89,12.7143,0.4518,0.9774,-0.141,0.1429,49,0.9587802934368562
watts_294,9.251344617463474,"[1.837061316964152, 2.8346117978567094]",1.837061316964152,2.8346117978567094,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,18,0.1373622417449951,1,45.0,0.0,0.0,294,watts,9,18,4.0,0.6667,0.4667,-0.2857,0.3333,14,0.6608103298188196
gnm_295,51.50026690921504,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,103,0.1589875221252441,1,14.0,0.0,0.0,295,gnm,18,103,11.4444,1.8922,0.6784,-0.1337,0.2222,65,0.7923117986033084
gnm_296,61.50041852728555,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,123,0.141904592514038,1,14.0,0.0,0.0,296,gnm,17,123,14.4706,1.091,0.9053,-0.1353,0.1176,71,0.8662030778490922
gnm_297,33.97062342718709,"[1.4281133635703904, 2.7698703484383147]",1.4281133635703904,2.7698703484383147,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,64,0.2733480930328369,1,91.0,0.0,0.0,297,gnm,12,64,10.6667,0.4714,0.9684,-0.1636,0.1667,36,0.9436284285329748
barabasi_298,8.708841005210246,"[0.39829027438092124, 2.749134661782588]",0.3982902743809212,2.749134661782588,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,12,0.0975739955902099,1,54.0,0.0,0.0,298,barabasi,13,12,1.8462,1.2308,0.0,-0.3605,0.4615,12,0.7257367504341872
gnm_299,7.543484462228662,"[1.7999214065699771, 2.8239702369129818]",1.7999214065699771,2.8239702369129818,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,13,0.0818991661071777,1,55.0,0.0,0.0,299,gnm,8,13,3.25,1.0897,0.3958,0.5048,0.375,11,0.6857713147480602
watts_300,5.249995796009898,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,7,0.0472323894500732,1,50.0,0.0,0.0,300,watts,7,7,2.0,0.0,0.0,0.0,0.4286,6,0.874999299334983
barabasi_301,12.653778366428067,"[0.26861225463901794, 2.7911770173632524]",0.2686122546390179,2.7911770173632524,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,20,0.1389291286468505,1,70.0,0.0,0.0,301,barabasi,12,20,3.3333,2.0548,0.4365,-0.4767,0.5,16,0.7908611479017542
gnm_302,10.651069344909956,"[0.24824594663247293, 2.8080501785293768]",0.2482459466324729,2.8080501785293768,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,17,0.1065380573272705,1,62.0,0.0,0.0,302,gnm,9,17,3.7778,1.2273,0.4852,-0.4356,0.4444,13,0.8193130265315351
barabasi_303,3.804783896135632,"[0.42722567111000204, 2.7495310806513693]",0.427225671110002,2.7495310806513693,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,5,0.0371205806732177,1,48.0,0.0,0.0,303,barabasi,6,5,1.6667,0.7454,0.0,-0.6667,0.5,5,0.7609567792271263
watts_304,13.499980180068173,"[1.9633901687532234, 2.749480627093167]",1.9633901687532236,2.749480627093167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,18,0.0977625846862793,1,52.0,0.0,0.0,304,watts,18,18,2.0,0.0,0.0,0.0,0.5,18,0.7499988988926762
gnm_305,10.394455692439806,"[1.7588975129230717, 2.8099060495730552]",1.7588975129230715,2.8099060495730552,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,19,0.0804245471954345,1,48.0,0.0,0.0,305,gnm,7,19,5.4286,0.7284,0.9238,-0.3735,0.2857,12,0.8662046410366505
gnm_306,19.840755409895063,"[1.7474380527331035, 2.7613280816500607]",1.7474380527331037,2.7613280816500607,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,37,0.1642682552337646,1,48.0,0.0,0.0,306,gnm,18,37,4.1111,1.9405,0.2906,-0.1479,0.3333,30,0.6613585136631688
watts_307,11.772203517241625,"[0.37998785094862125, 2.7490079254229007]",0.3799878509486212,2.7490079254229007,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,16,0.123685598373413,1,82.0,0.0,0.0,307,watts,16,16,2.0,0.7071,0.0,-0.1429,0.5,16,0.7357627198276016
watts_308,10.367822469963356,"[1.8176737001564574, 2.7913200990865437]",1.8176737001564571,2.791320099086544,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,18,0.0655050277709961,1,40.0,0.0,0.0,308,watts,9,18,4.0,0.4714,0.4333,-0.2676,0.3333,13,0.7975248053817966
regular_309,9.81602443127889,"[1.290447116694902, 2.8011510144297214]",1.290447116694902,2.8011510144297214,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,15,0.1066656112670898,1,54.0,0.0,0.0,309,regular,10,15,3.0,0.0,0.4,0.0,0.3,12,0.8180020359399075
gnm_310,30.00009412641521,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,60,0.0510041713714599,1,11.0,0.0,0.0,310,gnm,12,60,10.0,0.8165,0.9002,-0.1829,0.25,36,0.8333359479559781
regular_311,12.302717526893474,"[1.2688203072230029, 2.761055799058048]",1.2688203072230029,2.761055799058048,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,18,0.1317534446716308,1,58.0,0.0,0.0,311,regular,12,18,3.0,0.0,0.0833,0.0,0.4167,16,0.7689198454308421
gnm_312,42.26548154870336,"[1.3954884397595544, 2.7123959718988306]",1.3954884397595544,2.71239597189883,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,80,0.6081101894378662,1,61.0,0.0,0.0,312,gnm,20,80,8.0,1.8974,0.4403,0.0349,0.25,55,0.7684633008855157
gnm_313,30.798070075442062,"[1.8795508969121868, 2.713869957594416]",1.8795508969121868,2.713869957594416,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,60,0.2411229610443115,1,56.0,0.0,0.0,313,gnm,18,60,6.6667,1.5635,0.3974,-0.0407,0.2222,43,0.7162341878009783
gnm_314,44.000186336113984,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,88,0.0919599533081054,1,11.0,0.0,0.0,314,gnm,17,88,10.3529,1.6783,0.6469,-0.1193,0.1765,57,0.7719330936160348
watts_315,6.635823329293771,"[0.3814883243186356, 2.7486639062999396]",0.3814883243186356,2.74866390629994,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,9,0.1012303829193115,1,96.0,0.0,0.0,315,watts,9,9,2.0,0.6667,0.0,-0.4063,0.4444,9,0.7373137032548635
regular_316,5.249995780060999,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,7,0.0575931072235107,1,50.0,0.0,0.0,316,regular,7,7,2.0,0.0,0.0,0.0,0.4286,6,0.8749992966768332
barabasi_317,7.252664023001643,"[0.3906720474930765, 2.7491233099622248]",0.3906720474930765,2.7491233099622248,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,10,0.0962929725646972,1,53.0,0.0,0.0,317,barabasi,11,10,1.8182,1.1923,0.0,-0.4368,0.5455,10,0.7252664023001643
gnm_318,45.19288851853438,"[1.7287646206646814, 2.7880650106989258]",1.7287646206646814,2.7880650106989258,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,84,0.535731315612793,1,116.0,0.0,0.0,318,gnm,16,84,10.5,1.9365,0.7155,-0.1143,0.1875,53,0.8526960097836676
watts_319,13.327949248332308,"[0.3853011091775547, 2.748755988373685]",0.3853011091775547,2.748755988373685,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,18,0.1665856838226318,1,84.0,0.0,0.0,319,watts,18,18,2.0,0.5774,0.0,-0.4545,0.5,18,0.7404416249073504
regular_320,5.249995764970663,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,7,0.062800645828247,1,50.0,0.0,0.0,320,regular,7,7,2.0,0.0,0.0,0.0,0.4286,6,0.8749992941617771
gnm_321,15.940773217657238,"[1.7469856162115702, 2.8321223541385288]",1.7469856162115702,2.8321223541385288,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,29,0.1059756278991699,1,51.0,0.0,0.0,321,gnm,9,29,6.4444,0.9558,0.7847,-0.2485,0.3333,19,0.838988064087223
watts_322,10.169044616073275,"[1.1734115852160714, 1.9691073465222564]",1.1734115852160714,1.9691073465222564,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,16,0.1043455600738525,1,62.0,0.0,0.0,322,watts,16,16,2.0,0.5,0.1458,-0.0667,0.5,15,0.6779363077382183
regular_323,5.24999578569259,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,7,0.0680491924285888,1,50.0,0.0,0.0,323,regular,7,7,2.0,0.0,0.0,0.0,0.4286,6,0.8749992976154317
gnm_324,51.98229534232656,"[1.313152400977893, 2.6156699604527844]",1.313152400977893,2.6156699604527844,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,102,0.88820481300354,1,107.0,0.0,0.0,324,gnm,19,102,10.7368,2.4245,0.6095,-0.1032,0.2105,66,0.7876105354897963
watts_325,10.139999220576913,"[0.3767828975623053, 2.748610796492917]",0.3767828975623053,2.748610796492917,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,14,0.1064040660858154,1,53.0,0.0,0.0,325,watts,14,14,2.0,1.069,0.0,-0.1951,0.5,14,0.7242856586126366
gnm_326,30.50009332885384,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,61,0.0536701679229736,1,11.0,0.0,0.0,326,gnm,14,61,8.7143,1.79,0.6912,-0.1563,0.2143,41,0.7439047153378985
watts_327,7.385602307418992,"[0.3829672733315831, 2.7484538489029284]",0.3829672733315831,2.7484538489029284,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,10,0.0853126049041748,1,80.0,0.0,0.0,327,watts,10,10,2.0,0.6325,0.0,-0.3889,0.5,9,0.8206224786021102
barabasi_328,6.499978844462021,"[0.7838983532015449, 2.749627457552103]",0.7838983532015449,2.749627457552103,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,9,0.0404829978942871,1,47.0,0.0,0.0,328,barabasi,10,9,1.8,1.6613,0.0,-0.7727,0.8,9,0.7222198716068912
watts_329,4.442647811771167,"[0.38484046400795224, 2.74928006936028]",0.3848404640079522,2.74928006936028,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,6,0.07161545753479,1,77.0,0.0,0.0,329,watts,6,6,2.0,0.5774,0.0,-0.0909,0.5,6,0.7404413019618611
barabasi_330,20.618294342800446,"[0.266029391259468, 2.7773094783679486]",0.266029391259468,2.7773094783679486,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,32,0.2096498012542724,1,81.0,0.0,0.0,330,barabasi,18,32,3.5556,1.5713,0.2915,-0.2647,0.4444,27,0.7636405312148313
watts_331,8.242093395860138,"[1.755692382339679, 2.7168480259629177]",1.755692382339679,2.7168480259629177,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,16,0.0525496006011962,1,43.0,0.0,0.0,331,watts,8,16,4.0,1.0,0.475,-0.1111,0.375,13,0.6340071842969337
watts_332,13.446621804536989,"[1.7637113952094419, 2.7885170317446804]",1.763711395209442,2.7885170317446804,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,26,0.1058628559112548,1,50.0,0.0,0.0,332,watts,13,26,4.0,0.8771,0.3256,-0.1798,0.3077,20,0.6723310902268494
regular_333,11.999981908464434,"[1.9633901687532234, 2.749480627093167]",1.9633901687532236,2.749480627093167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,16,0.0761632919311523,1,50.0,0.0,0.0,333,regular,16,16,2.0,0.0,0.0,0.0,0.4375,16,0.7499988692790271
watts_334,21.11027085904535,"[1.7978591835332052, 2.774261523385537]",1.7978591835332052,2.774261523385537,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,38,0.1854896545410156,1,45.0,0.0,0.0,334,watts,19,38,4.0,1.1698,0.2526,-0.266,0.3158,30,0.7036756953015116
watts_335,7.360590464792949,"[1.964520736056882, 2.7419895758379567]",1.964520736056882,2.7419895758379567,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,11,0.0880417823791503,1,53.0,0.0,0.0,335,watts,11,11,2.0,0.4264,0.2121,-0.0476,0.4545,10,0.7360590464792949
gnm_336,22.37152881491657,"[1.7644254755716573, 2.784364824814714]",1.7644254755716573,2.784364824814714,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,40,0.2265510559082031,1,102.0,0.0,0.0,336,gnm,11,40,7.2727,1.4827,0.7543,-0.1179,0.2727,26,0.8604434159583296
barabasi_337,5.240392143416557,"[0.40969503133355656, 2.7492544667674186]",0.4096950313335565,2.7492544667674186,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,7,0.0505859851837158,1,52.0,0.0,0.0,337,barabasi,8,7,1.75,0.8292,0.0,-0.2353,0.5,7,0.7486274490595081
gnm_338,14.415266050509672,"[1.8130603797458975, 2.542467337210139]",1.8130603797458973,2.542467337210139,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,27,0.0700507164001464,1,45.0,0.0,0.0,338,gnm,9,27,6.0,1.1547,0.7437,-0.3269,0.3333,19,0.7586982131847195
regular_339,24.482859850702003,"[1.8228767899735918, 2.7774826133282913]",1.822876789973592,2.7774826133282917,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,38,0.1640865802764892,1,45.0,0.0,0.0,339,regular,19,38,4.0,0.0,0.1842,0.0,0.3158,32,0.7650893703344376
gnm_340,9.947972524022587,"[1.8389561125222793, 2.764039233654711]",1.8389561125222795,2.764039233654711,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,17,0.0647008419036865,1,47.0,0.0,0.0,340,gnm,9,17,3.7778,0.7857,0.3296,-0.2593,0.3333,13,0.7652286556940452
watts_341,19.870667616215,"[1.8075904092823625, 2.7727482447856424]",1.8075904092823625,2.7727482447856424,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,38,0.3621804714202881,1,110.0,0.0,0.0,341,watts,19,38,4.0,0.9177,0.3211,0.0764,0.3684,30,0.6623555872071667
watts_342,8.773924900540301,"[0.37539733939001296, 2.748795147008991]",0.3753973393900129,2.748795147008991,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,12,0.1392421722412109,1,61.0,0.0,0.0,342,watts,12,12,2.0,0.8165,0.0,-0.35,0.5,12,0.7311604083783584
regular_343,18.05446399609935,"[1.8235910615206805, 2.7772286835468103]",1.8235910615206803,2.7772286835468103,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,28,0.1214501857757568,1,50.0,0.0,0.0,343,regular,14,28,4.0,0.0,0.1786,0.0,0.4286,24,0.7522693331708062
gnm_344,28.289286153185003,"[1.7343491627411125, 2.766316842917827]",1.7343491627411125,2.766316842917827,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,53,0.2032511234283447,1,57.0,0.0,0.0,344,gnm,12,53,8.8333,0.986,0.795,-0.1439,0.1667,33,0.8572510955510607
regular_345,20.699633352098083,"[1.824195734537249, 2.7737849445398295]",1.824195734537249,2.773784944539829,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,32,0.1140828132629394,1,46.0,0.0,0.0,345,regular,16,32,4.0,0.0,0.1562,0.0,0.375,26,0.7961397443114647
watts_346,8.606350598615673,"[0.37021113465122757, 2.7695004252988342]",0.3702111346512275,2.7695004252988342,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,12,0.0759236812591552,1,68.0,0.0,0.0,346,watts,12,12,2.0,0.7071,0.1389,0.0476,0.5,11,0.7823955089650613
barabasi_347,38.00603314327324,"[0.193318250518792, 2.8060936392932705]",0.193318250518792,2.8060936392932705,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,64,0.3731772899627685,1,51.0,0.0,0.0,347,barabasi,20,64,6.4,2.3108,0.3331,-0.2613,0.4,48,0.7917923571515258
watts_348,8.079490026563548,"[0.37887147775048696, 2.7488063056902012]",0.3788714777504869,2.748806305690201,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,11,0.0969910621643066,1,56.0,0.0,0.0,348,watts,11,11,2.0,0.7385,0.0,-0.3509,0.5455,11,0.7344990933239589
barabasi_349,9.44535826030386,"[0.38509607985765687, 2.7492765215824955]",0.3850960798576568,2.7492765215824955,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,13,0.0804097652435302,1,52.0,0.0,0.0,349,barabasi,14,13,1.8571,1.1249,0.0,-0.404,0.5714,13,0.7265660200233739
watts_350,15.442111520374157,"[1.100689545230011, 2.765343408001667]",1.100689545230011,2.765343408001667,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,30,0.1594386100769043,1,58.0,0.0,0.0,350,watts,15,30,4.0,1.2649,0.3254,-0.2568,0.4,24,0.6434213133489232
barabasi_351,5.211776406996705,"[0.41582894398075443, 2.7486449828852306]",0.4158289439807544,2.74864498288523,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,7,0.0692141056060791,1,64.0,0.0,0.0,351,barabasi,8,7,1.75,0.9682,0.0,-0.4848,0.625,7,0.744539486713815
barabasi_352,7.252664330236854,"[0.3906720474930765, 2.7491233099622248]",0.3906720474930765,2.7491233099622248,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,10,0.1006567478179931,1,55.0,0.0,0.0,352,barabasi,11,10,1.8182,1.1923,0.0,-0.4368,0.5455,10,0.7252664330236854
barabasi_353,4.369751030291809,"[0.47254999329290104, 2.7487512106119514]",0.472549993292901,2.7487512106119514,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,6,0.0380976200103759,1,49.0,0.0,0.0,353,barabasi,7,6,1.7143,1.3851,0.0,-0.776,0.7143,6,0.7282918383819682
watts_354,7.385602156786973,"[0.3829672733315831, 2.7484538489029284]",0.3829672733315831,2.7484538489029284,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,10,0.0786745548248291,1,80.0,0.0,0.0,354,watts,10,10,2.0,0.6325,0.0,-0.1111,0.5,10,0.7385602156786973
gnm_355,21.354792092957187,"[0.22586830763413707, 2.801887593767972]",0.225868307634137,2.801887593767972,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,35,0.1152436733245849,1,55.0,0.0,0.0,355,gnm,16,35,4.375,2.4206,0.2509,-0.2836,0.375,27,0.790918225665081
barabasi_356,12.7384479252894,"[0.3809806851813984, 2.7489360599669594]",0.3809806851813984,2.7489360599669594,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,18,0.1072323322296142,1,53.0,0.0,0.0,356,barabasi,19,18,1.8947,1.5181,0.0,-0.3074,0.6842,18,0.7076915514049666
regular_357,6.749993721274223,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,9,0.0562729835510253,1,50.0,0.0,0.0,357,regular,9,9,2.0,0.0,0.0,0.0,0.4444,8,0.8437492151592779
gnm_358,22.32728093490472,"[1.3911961607723382, 2.7416637871874734]",1.3911961607723382,2.7416637871874734,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,42,0.1988449096679687,1,76.0,0.0,0.0,358,gnm,13,42,6.4615,1.2779,0.5084,-0.0571,0.2308,30,0.7442426978301574
gnm_359,39.47968334895995,"[1.7468296737845845, 2.5003998240150747]",1.7468296737845843,2.5003998240150747,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,75,0.204770803451538,1,43.0,0.0,0.0,359,gnm,13,75,11.5385,0.4985,0.9587,-0.1364,0.1538,42,0.9399924606895227
