graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model
watts_202,13.064937715705346,"[2.308807844942803, 1.6783623284769074, 3.0064766287667517, 2.0514243988570215, 1.3121239866385679, 1.4688660776216713, 0.7906601920049308, 2.1761563621341926, 2.0010081217330358, 1.8360279176806427]",2.308807844942803,1.4688660776216713,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,15,5.24057936668396,1,1432.0,0.0,0.0,202,watts
watts_203,24.18939932515173,"[2.958950475944257, 2.8010094651065636, 3.140203319424275, 0.9759498180135284, 2.663969700520568, 2.1404205046634264, 0.26563902347487767, 3.10590061803868, 3.095974137306662, 1.3847745922257104]",2.958950475944257,2.1404205046634264,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,17,34,5.977700233459473,1,1133.0,0.0,0.0,203,watts
watts_204,18.336137398332518,"[2.9471060465151737, 1.5474441565322836, 2.734960060748972, 1.6615297352842533, 1.0378119396355503, 2.0710941514908354, 1.5213179990500687, 3.0874423194226788, 1.8783449346577725, 1.533739297381322]",2.9471060465151737,2.0710941514908354,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,26,5.580234050750732,1,1037.0,0.0,0.0,204,watts
watts_205,13.358257655908574,"[2.87679742053996, 2.7331037092880077, 2.1589806237629405, 1.8520183885163397, 1.0934779970210589, 1.376991219531722, -0.002218912416039418, 2.525615487464929, 2.894188415920141, 1.426632672832513]",2.87679742053996,1.376991219531722,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,20,4.791704416275024,1,1185.0,0.0,0.0,205,watts
regular_206,15.94381061740945,"[1.8323845301644957, 2.1270668781444924, 2.6025290841979976, 1.616994595490131, 1.196662869461608, 1.2752815639372344, 0.27874481237490056, 2.7707244273948493, 2.8585307968939513, 2.002481671753449]",1.8323845301644957,1.2752815639372344,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,18,4.61309027671814,1,1215.0,0.0,0.0,206,regular
watts_207,8.285943979129305,"[-0.4978421214649682, 1.97821892230862, 3.141566039341038, 2.05565193283168, 1.8068845721106632, 1.8436236407992168, 1.481040381258606, 3.008934342627353, 2.861797776605362, 1.371121734113883]",-0.4978421214649682,1.8436236407992168,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,10,1.685046672821045,1,920.0,0.0,0.0,207,watts
gnm_208,20.442051422556005,"[2.4592020681581994, 2.3921955319309673, 1.7045943755688493, 1.5647231774620616, 0.19238243706133223, 1.572310595705436, 0.930186021700911, 2.8244461945733605, 2.4093358344674547, 1.232731551808281]",2.4592020681581994,1.572310595705436,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,35,4.820954084396362,1,870.0,0.0,0.0,208,gnm
barabasi_209,4.979546261389714,"[1.7474211636693477, 1.945918953567356, 1.721058968452574, 2.0039695286073833, 1.4348061355161321, 1.8005205318762365, 1.7703554859138064, 2.133492507763877, 1.9212459332891823, 0.653414318498361]",1.7474211636693477,1.8005205318762365,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,5,2.535291910171509,1,1269.0,0.0,0.0,209,barabasi
regular_210,20.298998653778227,"[2.9568591278845924, 2.7943536216288987, 2.6096353735614883, 1.6976733149636418, 0.9548659264313637, 0.621631392066543, 0.5416984699556635, 2.632519864887991, 2.2175368964044315, 1.773750396044922]",2.9568591278845924,0.621631392066543,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,24,11.55622124671936,1,2425.0,0.0,0.0,210,regular
gnm_211,25.722069278294875,"[2.976761743566974, 3.10992988680428, 1.961876713328472, 1.6826756170962383, 1.5023726186288546, 1.6929808655300533, 0.06797061322056536, 2.8280458184285093, 2.859261666666604, 1.8619085752216957]",2.976761743566974,1.6929808655300533,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,40,8.46488904953003,1,958.0,0.0,0.0,211,gnm
gnm_212,41.25076962080566,"[3.0158366883980507, 0.047239523412111725, 3.14098153077093, 1.6884387917414894, 1.1202468712705582, 2.242317452435862, 1.54769376328047, 2.9377380781188616, 3.1055713193442607, 1.8295597395124898]",3.0158366883980507,2.242317452435862,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,68,14.527412414550781,1,1224.0,0.0,0.0,212,gnm
regular_213,11.513759325808266,"[1.8350749864038767, 2.12188828429754, 2.6185986295093366, 1.610789345526145, 1.2047711061923003, 1.2566824029343642, 0.27916409936875414, 2.848383768268016, 2.777352033205659, 2.000449144486356]",1.8350749864038767,1.2566824029343642,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,13,4.599090337753296,1,1483.0,0.0,0.0,213,regular
regular_214,15.8866435559462,"[2.939627328913838, 3.1301618954540564, 2.8332436677636528, 1.8704320033234874, 1.3577626435871935, 1.6319405750717833, 0.5393194303852777, 2.39976073654335, 2.948331688295055, 2.516751541762365]",2.939627328913838,1.6319405750717833,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,18,3.8044044971466064,1,939.0,0.0,0.0,214,regular
watts_215,14.012525347331037,"[1.8944488085535354, 2.2657141493683826, 2.6010809591513118, 1.5241626310594278, 1.4249848624915629, 1.3211426405647395, 0.12131580277186765, 2.0551332456391123, 1.8376736517565333, 0.6437605671891933]",1.8944488085535354,1.3211426405647395,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,17,17,8.450045108795166,1,1340.0,0.0,0.0,215,watts
watts_216,12.613415385772726,"[1.3131353804189376, 1.893798768508043, 3.1375028017780586, 1.6307898305474502, 1.965045851299168, 1.593156835695364, 1.382340348829378, 2.3975367237459118, 2.3739950054875982, 1.1901909536445414]",1.3131353804189376,1.593156835695364,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,17,17,4.9260993003845215,1,666.0,0.0,0.0,216,watts
regular_217,18.98827670435819,"[1.7049416579849557, 1.9098545841151529, 3.0392612617808212, 1.8872850788502, 1.491259308257502, 0.9910483000283675, 0.3839597317358891, 2.2015432596224396, 2.4794563831434653, 1.9945314231625884]",1.7049416579849557,0.9910483000283675,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,24,9.572149276733398,1,1124.0,0.0,0.0,217,regular
watts_218,15.671451053239705,"[1.5098616908800195, 2.2074171314134885, 3.141385542825585, 2.913549254910782, -0.09088667797156479, 1.3836453786151754, 1.4166035303033535, 1.9239203988637228, 1.9437612712172871, 0.6277242704916776]",1.5098616908800195,1.3836453786151754,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,20,5.579696416854858,1,902.0,0.0,0.0,218,watts
gnm_219,35.25616899886431,"[1.460056330618969, 3.1106629775320815, 2.736537862655116, -0.8868533925411555, 0.2738338996310866, 1.578401721331856, 0.08787648664669956, 3.1415673088604508, 2.77726868512397, 1.3371902814370928]",1.460056330618969,1.578401721331856,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,59,14.58933424949646,1,1343.0,0.0,0.0,219,gnm
barabasi_220,14.142693006735328,"[2.8418835213191427, 2.9448103993338575, 2.656101637563998, 1.5508231136378166, 1.6060950286377675, 1.8841424874643415, 0.1567062162033683, 2.9752239365363855, 3.030954558345883, 1.9118899269444856]",2.8418835213191427,1.8841424874643415,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,17,4.007505655288696,1,980.0,0.0,0.0,220,barabasi
barabasi_221,14.913520808133297,"[2.7361875445956727, 2.2459011323770053, 1.6993828792711765, 1.452694661805639, 0.5096557989952399, 1.7292773866851987, 1.0201547392636947, 2.8340823168806972, 1.9587936802894168, 1.4658535050917967]",2.7361875445956727,1.7292773866851987,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,22,3.7526626586914062,1,1549.0,0.0,0.0,221,barabasi
gnm_222,12.18367120940259,"[2.963068693739971, 2.799662619305206, 3.1402402309729682, 2.330718531205801, 0.38765726519366384, 2.0499251438319392, 0.32507153461796134, 3.133006700028097, 3.1415605532145037, 1.741737860452453]",2.963068693739971,2.0499251438319392,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,17,4.772463798522949,1,1442.0,0.0,0.0,222,gnm
gnm_223,72.54609642664447,"[3.0446185889748634, 2.122663067363483, 1.0822161298826591, 1.1689517711641222, 1.6870493285218955, 1.9907356298301957, 1.5715577994428584, 3.0880919063718255, 3.136857111211262, 1.8269005533407818]",3.0446185889748634,1.9907356298301957,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,127,22.0742290019989,1,728.0,0.0,0.0,223,gnm
barabasi_224,5.990336996427573,"[2.7671707760041344, 3.1414941116804744, 2.6275408355230114, 1.6940006846131703, 1.2731900277587072, 1.3090340573346788, 2.269171790164343, 3.1415509831138584, 3.0034064302304984, 1.7974788817253993]",2.7671707760041344,1.3090340573346788,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,8,7,1.1003022193908691,1,765.0,0.0,0.0,224,barabasi
barabasi_225,12.753281306469653,"[1.4146477266844615, 2.078260654942433, 1.9424268580862512, 1.838400893755256, 1.3416754998887863, 1.3012376300854314, 1.2768684774763952, 3.140205048691544, 2.946198752477427, 1.7524928690498927]",1.4146477266844615,1.3012376300854314,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,15,3.0823261737823486,1,955.0,0.0,0.0,225,barabasi
gnm_226,20.75267855738116,"[2.8926347202982003, 2.338309110176728, 2.0742583569449424, 1.6166485347010764, -0.12922088750263355, 2.0480993496666495, 1.058424403851426, 2.331391313357516, 2.225877575218476, 1.1378892121483635]",2.8926347202982003,2.0480993496666495,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,39,4.437744855880737,1,743.0,0.0,0.0,226,gnm
watts_227,25.93545381253448,"[3.007990459384482, 3.021848101644868, 2.779973863612307, 1.6454747582708338, 1.5773427865893712, 0.38301267130603717, 1.845605005125573, 1.1201269585763907, 3.1367129212832188, 2.3179768325543764]",3.007990459384482,0.38301267130603717,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,36,16.757563591003418,1,2172.0,0.0,0.0,227,watts
watts_228,4.776238519581966,"[1.4927496647354017, 2.1087838333059916, 1.7208258948394695, 3.13800311182535, 1.1829414980892068, 0.8358794788289607, 1.8747620961771756, 3.1415140461042785, 3.125668884008293, 2.471084421655814]",1.4927496647354017,0.8358794788289607,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,6,1.94150710105896,1,1667.0,0.0,0.0,228,watts
regular_229,15.727875705714716,"[1.709978595207521, 1.9436070012671642, 3.058443134755745, 2.0352187479684005, 1.107306557002255, 1.0111062861379765, 0.5750809748353753, 2.0224782841563154, 1.4237197224967095, 0.17652715722224963]",1.709978595207521,1.0111062861379765,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,22,3.9743759632110596,1,1580.0,0.0,0.0,229,regular
watts_230,17.7862262564862,"[2.9298517564897324, 3.038017389492077, 1.850086947715808, 1.3698058798214081, 0.6555599452638644, 1.8157608409241506, 0.7610081133079861, 3.098399435566337, 2.4708462162538467, 1.4146717321176687]",2.9298517564897324,1.8157608409241506,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,26,8.367146015167236,1,1714.0,0.0,0.0,230,watts
barabasi_231,16.206443962061446,"[3.1380665694499115, 2.9588605969402493, 2.765876058288651, 0.9821106610837318, 2.7030578200790973, 1.632958342506014, 0.5609072196534117, 1.7998235357095722, 1.5259421615078859, 1.3968135012833507]",3.1380665694499115,1.632958342506014,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,22,7.196687459945679,1,1500.0,0.0,0.0,231,barabasi
gnm_232,41.02547340148151,"[3.064401152960118, 2.7772002726969403, 1.9409672910552083, 1.4575844780351648, 1.3830772700112606, 1.7851898185639072, 0.802875794317381, 2.0044504545089237, 2.271985588481834, 1.3087225228207633]",3.064401152960118,1.7851898185639072,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,79,20.273401498794556,1,1492.0,0.0,0.0,232,gnm
watts_233,8.989481102256875,"[0.9081601500876608, 2.0180244585711113, 3.0719215534079236, 2.1651846950946485, 1.421092343011814, 1.3762872416987542, 0.31613261940025306, 1.900280382564754, 1.8094284312315803, 1.2439987953751839]",0.9081601500876608,1.3762872416987542,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,11,2.3297064304351807,1,883.0,0.0,0.0,233,watts
gnm_234,7.285842977280481,"[2.8572885129935814, 1.3441652818222602, 1.6189784186333642, 1.7182927339050318, 0.09222181969424254, 1.9281513224718632, 1.8022082944335502, 3.1386386456821445, 2.740931630476182, 0.2591181501314515]",2.8572885129935814,1.9281513224718632,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,11,2.5302937030792236,1,1120.0,0.0,0.0,234,gnm
watts_235,24.132655209052928,"[0.94490097015883, 1.964687824026662, 3.1405300718213156, 1.9171042230674042, 3.0900756734420547, 1.5347582925990926, 1.1868773210008619, 2.305844787975676, 2.3517281389510254, 0.7104193820628872]",0.94490097015883,1.5347582925990926,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,19,38,8.824998617172241,1,1131.0,0.0,0.0,235,watts
barabasi_236,9.018027642664187,"[2.8927186063782093, 2.650830719560938, 2.6881403095137957, 1.2969981583838819, 1.7661442308636304, 2.1251792619126375, 0.3178847125539679, 3.0819114907698357, 3.0332383090183455, 1.8224712615507432]",2.8927186063782093,2.1251792619126375,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,10,2.889225482940674,1,1516.0,0.0,0.0,236,barabasi
gnm_237,13.531929498733007,"[2.5893597492939335, 2.445260711903586, 2.0085044506553533, 1.6046188595312652, 0.6021178903582585, 1.2418970984781335, 0.8832504118721308, 1.9116189813536089, 1.8685554393815669, 0.826897643549726]",2.5893597492939335,1.2418970984781335,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,9,25,2.7649004459381104,1,769.0,0.0,0.0,237,gnm
barabasi_238,20.257100336795894,"[1.2967297242413496, 2.0305130152776742, 1.8945882996945729, 3.1415281063567555, 1.5738345878894875, 1.6932465457901233, 1.1503107139091564, 1.536731280813182, 3.0973998031283356, 1.3322166436037435]",1.2967297242413496,1.6932465457901233,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,28,6.2241435050964355,1,1583.0,0.0,0.0,238,barabasi
watts_239,10.550100662062505,"[2.7185762202335555, 2.0026054775689817, 1.810355200380695, 1.5612690328613748, 1.0022973181632469, 1.5802730751816685, 0.7254986339536539, 2.9550320889502246, 3.141567633975126, 1.8321575167560276]",2.7185762202335555,1.5802730751816685,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,8,16,2.046149730682373,1,727.0,0.0,0.0,239,watts
watts_240,8.94933272028311,"[2.848489365076456, 2.3021991769734838, 1.6799272786224677, 1.6746417649564083, 1.3702049323762022, 1.1515747948048238, 0.8428899053402443, 3.0602634108194167, 3.0043407493665386, 2.3368888966288877]",2.848489365076456,1.1515747948048238,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,8,16,2.395184278488159,1,804.0,0.0,0.0,240,watts
watts_241,23.922570658728766,"[2.946160219045984, 3.1073659340366597, 3.141511172128024, 0.5366751844405282, 3.1398970174466556, 1.6743308369510683, 0.5801256861682529, 2.692344193215452, 3.1375903979976822, 1.3518032090689471]",2.946160219045984,1.6743308369510683,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,36,7.319529294967651,1,996.0,0.0,0.0,241,watts
barabasi_242,25.88655527536773,"[2.9993252303312166, 1.459558161767791, 3.140260004286251, 1.4016061064062515, 0.4554024792819582, 2.075369672852048, 1.6293357235354504, 3.0977149039553775, 1.7828714752868282, 1.4084224670569243]",2.9993252303312166,2.075369672852048,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,39,12.889053106307983,1,1533.0,0.0,0.0,242,barabasi
barabasi_243,28.450964482360124,"[2.99289447032689, 2.8760170950724473, -0.5037790274641307, 0.9163750659960695, 1.1707533192881625, 2.09225115913693, 1.795550190291185, 3.136968980054619, 2.964989487676138, 1.5750444783090256]",2.99289447032689,2.09225115913693,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,17,42,7.148260116577148,1,976.0,0.0,0.0,243,barabasi
watts_244,9.234488264837637,"[2.302363093330343, 2.29561329544812, 1.8967392221718922, 1.199633062971022, 1.8547663986907112, 1.5774523666187594, 0.8787190832362504, 2.0365121270167315, 1.6236280685595617, 0.7458877699386637]",2.302363093330343,1.5774523666187594,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,14,2.6411848068237305,1,1092.0,0.0,0.0,244,watts
regular_245,16.56547743019037,"[2.9600841289795476, 3.0000738053144547, 2.8660600802606084, 1.6916740802909573, 2.401683808064057, 2.0516738189441304, 0.07582331922834959, 2.203471072173662, 1.8785798900287465, 1.368211000317756]",2.9600841289795476,2.0516738189441304,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,21,10.37222695350647,1,2264.0,0.0,0.0,245,regular
gnm_246,87.74797800285253,"[2.5349317748087095, 2.6276252098853377, 1.5997425230325177, 1.1877358138619192, 1.9022350084492499, 1.3398447692108975, 1.0776611912872704, 2.001896329310182, 1.679129364974912, 0.5004029986941483]",2.5349317748087095,1.3398447692108975,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,187,52.88305854797363,1,1156.0,0.0,0.0,246,gnm
regular_247,15.186395882798305,"[1.721152693855488, 1.9698105064141336, 3.034068939570325, 1.9550600872186368, 1.5053135097542076, 1.0122949838023296, 0.29906894486550306, 2.3861113508102774, 2.2402433647832076, 2.2550141281763914]",1.721152693855488,1.0122949838023296,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,20,5.992105960845947,1,1835.0,0.0,0.0,247,regular
watts_248,14.108530808561836,"[2.620774069664957, 1.8093339735151606, 2.207888821466515, 1.5602154663329597, 1.811378264515878, 1.2111331058852863, 0.736651632320894, 2.4746193485327703, 2.204617117154547, -0.0004779803080293722]",2.620774069664957,1.2111331058852863,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,17,17,7.385907888412476,1,1868.0,0.0,0.0,248,watts
watts_249,7.787730452022515,"[2.428255337826795, 1.9975290294839065, 1.6462487648161315, 1.6729551149622717, 1.6768392469787656, 1.450405928283777, 0.858092139530328, 2.3384295725873967, 2.2845509978354066, 1.153816961214054]",2.428255337826795,1.450405928283777,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,12,3.7612364292144775,1,1880.0,0.0,0.0,249,watts
regular_250,23.94274667396747,"[2.9659143766856833, 2.977679826970923, 2.8333915674566335, 1.6952005902557508, 2.2946857696739142, 2.067839471558224, 0.1793380146831973, 2.175882426051084, 1.9221269772213985, 1.3785412900764362]",2.9659143766856833,2.067839471558224,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,30,12.312441110610962,1,1679.0,0.0,0.0,250,regular
gnm_251,53.13258227650907,"[2.9800398206475665, 1.6806559784297956, 1.8159627485025882, 1.5464319400356588, 1.2243928818365417, 1.6738522708323134, 1.566464119484703, 2.9273227102378474, 3.1403385846584952, 1.7011212031683645]",2.9800398206475665,1.6738522708323134,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,89,17.635448455810547,1,759.0,0.0,0.0,251,gnm
watts_252,13.518665458862387,"[2.839353005197654, 3.1415318796975016, 3.137885704740283, 1.898129429454821, 0.6905047911688318, 0.8200141969278147, 1.247972968229546, 3.14128548666951, 3.141563803280293, 1.8349829567930809]",2.839353005197654,0.8200141969278147,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,17,17,0.9423346519470215,1,960.0,0.0,0.0,252,watts
barabasi_253,29.366104796093083,"[2.216761463014419, 2.4993528547525905, -0.05368009544265802, 1.7806960283955202, 0.29728823862874976, 1.572730721718678, 2.5275465896254246, 3.0776421456592473, 2.7176742301263412, 1.29753704010591]",2.216761463014419,1.572730721718678,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,45,7.315913677215576,1,788.0,0.0,0.0,253,barabasi
regular_254,9.714838081870319,"[1.8292931113167128, 2.101035912301492, 2.672229762049848, 1.5442892038626297, 1.2240761812221184, 1.2677788072714824, 0.293773104148781, 3.0631650565100137, 2.5494912603877777, 2.0095395452597162]",1.8292931113167128,1.2677788072714824,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,11,2.36034893989563,1,1251.0,0.0,0.0,254,regular
regular_255,9.872953802026359,"[2.853201495318644, 2.074673498336434, 1.7746985779473041, 1.891135803370348, 0.9490034728171198, 1.6658800021395033, 1.214139238915466, 2.906491201324274, 2.985930784199108, 1.6663961398757081]",2.853201495318644,1.6658800021395033,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,14,3.008864164352417,1,1416.0,0.0,0.0,255,regular
watts_256,21.953410413741487,"[2.8194795771454144, 2.1539763891304875, 1.5637630440373111, 1.568306497812778, 1.0675824677274002, 1.6846001637100834, 0.523700406690684, 2.9032258053013003, 2.608302726864653, 1.7333702156568815]",2.8194795771454144,1.6846001637100834,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,32,8.337623119354248,1,1262.0,0.0,0.0,256,watts
barabasi_257,28.13088842243184,"[3.0142282838338548, 2.8519387766337845, 1.660798706755516, 1.5338340111141218, 1.5174475214435157, 0.44519718491513893, 2.4396468679329653, 1.7634851478319566, 2.5937694398855866, 1.3226846891941437]",3.0142282838338548,0.44519718491513893,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,17,42,9.56804370880127,1,1357.0,0.0,0.0,257,barabasi
